FIPS,year,co_year,County_name,storm,hit_year,treatment,NONPROFITS,CONT,EXPS,GRPROF,INVINC,OTHINC,TOTREV,TOTASS,LAND_AREA,pop,npo_capita,npo_area,cont_capita,cont_area,cont_npo,exps_capita,exps_area,exps_npo,ass_capita,ass_area,ass_npo,revs_capita,revs_area,rev_npo,HHI_CONT,HHI_EXPS,HHI_GRPROF,HHI_INVINC,HHI_REV,HHI_ASS
01001,2000,01001-2000,Autauga County,IKE,2008,0,39,4031249,46659080,45760,397673,1039597,48938362,115129220,594.437,44021,8.859408009813498e-4,0.06560829827214658,91.57558892346835,6781.625302597247,103365.35897435897,1059.9277617500738,78492.89327548588,1196386.6666666667,2615.3249585425137,193677.7488615278,2952031.282051282,1111.7049135639809,82327.24746272524,1254829.7948717948,0.11095288489159065,0.7065856051091791,0.4761880952257259,0.34698205138469757,0.6852722463668982,0.8130211735823621
01001,2001,01001-2001,Autauga County,IKE,2008,0,39,3887278,51395390,82903,275827,855668,52366437,115970401,594.437,44889,8.688097306689834e-4,0.06560829827214658,86.5975628773196,6539.428063865473,99673.79487179487,1144.943972910958,86460.6173572641,1317830.5128205128,2583.492637394462,195092.83742431915,2973600.0256410255,1166.576154514469,88094.17482424546,1342729.1538461538,0.1092458399622492,0.6960765170489965,0.597863837596576,0.3583319366401537,0.7013491605880448,0.8057108881064905
01001,2002,01001-2002,Autauga County,IKE,2008,0,48,6818799,58790696,110160,242014,792065,62111400,125888658,594.437,45909,0.0010455466248448016,0.0807486747964881,148.5285891655231,11471.02047820038,142058.3125,1280.591953647433,98901.47484089987,1224806.1666666667,2742.1346141279487,211777.96469600647,2622680.375,1352.9242632163628,104487.77582822065,1293987.5,0.08995459289073068,0.6561559692958832,0.31731541445348754,0.32658695603471627,0.627913349698833,0.7620687443508173
01001,2003,01001-2003,Autauga County,IKE,2008,0,48,8618087,64427695,60506,308459,1033154,67054126,134770323,594.437,46800,0.0010256410256410256,0.0807486747964881,184.14715811965812,14497.898011059204,179543.47916666666,1376.6601495726495,108384.39565504839,1342243.6458333333,2879.7077564102565,226719.27050301377,2807715.0625,1432.7804700854701,112802.7461278487,1396960.9583333333,0.13483096006083484,0.6282970258957912,0.687607331984714,0.27741519440943885,0.6213190578851409,0.7486433403309437
01001,2004,01001-2004,Autauga County,IKE,2008,0,54,11294077,70814385,82004,212353,793740,74667409,143418200,594.437,48366,0.0011164867882396724,0.09084225914604911,233.51273621965845,18999.619808322834,209149.57407407407,1464.1356531447711,119128.49469329802,1311377.5,2965.268990613241,241267.28316036853,2655892.592592593,1543.7995492701484,125610.29848411186,1382729.7962962964,0.11999061940922462,0.5910699822256632,0.5526189352554458,0.29004910481421736,0.5849141915240583,0.7415322874101017
01001,2005,01001-2005,Autauga County,IKE,2008,0,51,8530274,76051989,19199,1299035,1378066,84493394,170236713,594.437,49676,0.0010266527095579355,0.08579546697126861,171.7182140268943,14350.173357311203,167260.27450980392,1530.9604034141234,127939.52765389772,1491215.4705882352,3426.940836621306,286383.10367625166,3337974.7647058824,1700.889644898945,142140.1998866154,1656733.2156862745,0.07692824605091407,0.6523914163810886,0.6666337103949653,0.5913610562265457,0.5941179290287244,0.5913101415613634
01001,2006,01001-2006,Autauga County,IKE,2008,0,56,13886485,88269725,56013,1072723,2545603,96222257,188761007,594.437,51328,0.0010910224438902742,0.09420678726256945,270.54405003117205,23360.73461106896,247972.94642857142,1719.7187694825436,148492.98580000908,1576245.0892857143,3677.5445565773066,317545.85767709615,3370732.2678571427,1874.6543212281795,161871.24455577295,1718254.5892857143,0.09425167352289411,0.593559216226518,0.8489738130300706,0.4599015332646771,0.5798198220189849,0.587728954563337
01001,2007,01001-2007,Autauga County,IKE,2008,0,56,12261887,94009360,56484,1487116,1886761,98239158,199446677,594.437,52405,0.001068600324396527,0.09420678726256945,233.98315046274212,20627.731786547607,218962.26785714287,1793.9005820055338,158148.56746804118,1678738.5714285714,3805.871138250167,335521.9762565251,3561547.8035714286,1874.6142162007443,165264.20461714192,1754270.6785714286,0.09265139696569052,0.6114895124678655,0.602799390817628,0.35964867689735763,0.6241890071166426,0.5976217842800119
01001,2008,01001-2008,Autauga County,IKE,2008,0,59,12585852,105356442,1772408,1770511,4184076,114724620,235130642,594.437,53277,0.0011074197120708748,0.09925357943734996,236.23424742384142,21172.72646218186,213319.5254237288,1977.5220451602004,177237.3556827721,1785702.406779661,4413.361150214914,395551.8280322389,3985265.118644068,2153.361112675263,192997.10482355574,1944485.0847457626,0.0910031059596387,0.5953068711014778,0.8976049612312864,0.38270435202317193,0.6011347110129572,0.5296710259651248
01001,2009,01001-2009,Autauga County,IKE,2008,0,65,14536962,109755849,1586128,853839,3103595,115202931,240765412,594.437,54135,0.0012007019488316246,0.10934716378691098,268.53167082294266,24455.00868889386,223645.56923076924,2027.4471044610696,184638.3199565303,1688551.523076923,4447.499990763831,405030.99907980155,3704083.2615384613,2128.067442504849,193801.7502275262,1772352.7846153846,0.07648232179370272,0.6118512848891516,0.8862698132958869,0.17319607544422155,0.6168917531107522,0.6122735949155653
01001,2010,01001-2010,Autauga County,IKE,2008,0,61,10993350,108634637,1839517,420121,3685401,113962160,241755477,594.437,54773,0.0011136874007266354,0.1026181075538703,200.70746535701898,18493.717584874426,180218.8524590164,1983.3610903182225,182752.14530724028,1780895.68852459,4413.770963796031,406696.5498446429,3963204.5409836066,2080.6265860916874,191714.4457696947,1868232.1311475409,0.08639027839285594,0.6468605325066379,0.8241281585676957,0.3974847020213977,0.6541555065746295,0.64149871667512
01001,2011,01001-2011,Autauga County,IKE,2008,0,54,9900423,105924104,1705584,507217,4004114,111109112,254424198,594.437,55227,9.777826063338585e-4,0.09084225914604911,179.26780379162366,16655.125774472315,183341.16666666666,1917.9767867166422,178192.31306261217,1961557.4814814816,4606.880656200771,428008.68384706875,4711559.222222222,2011.8621688666776,186914.8656628036,2057576.148148148,0.09403085653657497,0.662818637340847,0.9629531050272393,0.28583720728937606,0.6663895514910091,0.6687447119760562
01001,2012,01001-2012,Autauga County,IKE,2008,0,49,10185979,105347032,1636906,808861,3720690,111912523,255903407,594.437,54954,8.916548385922772e-4,0.08243093885474827,185.35464206427193,17135.506369892857,207877.1224489796,1917.0038941660298,177221.52557798388,2149939.4285714286,4656.6838992612,430497.1039824237,5222518.510204081,2036.476380245296,188266.41511211448,2283929.0408163266,0.08984122598586552,0.6468824599398024,0.8889118461175314,0.5156007281783432,0.6594834282403763,0.6683355413982055
01001,2013,01001-2013,Autauga County,IKE,2008,0,50,16146117,106464677,1638382,1877097,3512513,120948992,278307202,594.437,54727,9.136258154110403e-4,0.08411320291300844,295.0301861969412,27162.032309563503,322922.34,1945.3775467319604,179101.69959137807,2129293.54,5085.372887240302,468186.20307955256,5566144.04,2210.042428782868,203468.1421243967,2418979.84,0.27069485628593004,0.6425554447257859,0.8753477469371542,0.4571367219632725,0.5679597966039628,0.6353496372588149
01001,2014,01001-2014,Autauga County,IKE,2008,0,9,1045642,1393029,452,17539,79855,1422099,2901933,594.437,54893,1.6395533128085547e-4,0.015140376524341519,19.048731167908475,1759.0459544072794,116182.44444444444,25.377170130982094,2343.4426188141047,154781,52.8652651522052,4881.817585379106,322437,25.906745851019256,2392.3460349877278,158011,0.3590636178890901,0.23171400993249872,0.9955898620430877,0.5022699865692231,0.2480725540768311,0.19633705473414453
01003,2000,01003-2000,Baldwin County,IKE,2008,0,134,24616496,193972908,1104734,25101535,2886447,221651571,477655067,1589.786,141342,9.480550720946357e-4,0.08428807399234865,174.1626409701292,15484.156987166825,183705.19402985074,1372.3656662563144,122011.96135832118,1447559.014925373,3379.4276789630826,300452.4300754944,3564590.052238806,1568.1932546589123,139422.26878334567,1654116.2014925373,0.08212273401664998,0.15083434212142402,0.12969697946729564,0.75935043158058535,0.13441025740212165,0.13816093573718885
01003,2001,01003-2001,Baldwin County,IKE,2008,0,150,24037897,175058073,947003,9807880,2065406,184699391,474472837,1589.786,144875,0.0010353753235547887,0.0943523216332261,165.92163589301123,15120.209260869073,160252.64666666667,1208.338726488352,110114.23738792517,1167053.82,3275.0497808455566,298450.7581523551,3163152.2466666666,1274.8879447799827,116178.77563395325,1231329.2733333334,0.09908290343542234,0.20176283411912496,0.12644033228147755,0.5871698367043398,0.19262620299491814,0.14497268940253571
01003,2002,01003-2002,Baldwin County,IKE,2008,0,165,21909907,183972995,1007333,24490038,3685607,216736214,543581256,1589.786,147957,0.0011151888724426691,0.10378755379654872,148.08293625850754,13781.670614787146,132787.31515151515,1243.4220415390957,115721.86130711932,1114987.8484848484,3673.913745209757,341921.02333270013,3294431.8545454545,1464.8594794433518,136330.43315263814,1313552.812121212,0.046930859052562016,0.20854369593680072,0.1194161198005347,0.8141220923430427,0.17020144011995797,0.12359210179455091
01003,2003,01003-2003,Baldwin County,IKE,2008,0,180,25411923,206386980,1092254,7607194,2601000,211989847,548810021,1589.786,151509,0.0011880482347583312,0.11322278595987133,167.72550145535908,15984.49288143184,141177.35,1362.2093737005723,129820.60478580135,1146594.3333333333,3622.2932037040705,345209.99744619714,3048944.561111111,1399.1897973057705,133344.89484748262,1177721.3722222222,0.10045985023085764,0.1954927170057293,0.12078210244640454,0.21373720337733645,0.19170260304170222,0.14527526069578445
01003,2004,01003-2004,Baldwin County,IKE,2008,0,188,29979160,184061589,1193015,8266562,2129776,195996080,422619560,1589.786,156266,0.0012030768049351747,0.11825490978031004,191.84697886936377,18857.35564409298,159463.6170212766,1177.8735553479323,115777.58830433781,979051.0053191489,2704.488244403773,265834.24435741664,2247976.3829787234,1254.2464771607388,123284.56786007676,1042532.340425532,0.08302211487885611,0.21862878520993934,0.10317853696209113,0.535801750937126,0.20195951438095552,0.18532140775780212
01003,2005,01003-2005,Baldwin County,IKE,2008,0,210,34854275,239231517,1129057,254065483,3725544,500408113,914877337,1589.786,162183,0.0012948336138806163,0.13209325028651656,214.90708027351818,21923.878433952745,165972.7380952381,1475.0714748154862,150480.326911924,1139197.7,5641.018707262783,575472.0050371559,4356558.747619048,3085.4535493855706,314764.4481710117,2382895.776190476,0.0791864332732984,0.18845936431331664,0.10665052431309012,0.9561892773198868,0.2917858081569479,0.2613088135879303
01003,2006,01003-2006,Baldwin County,IKE,2008,0,219,40237582,313962514,1248542,36778597,7802301,361152601,1514113576,1589.786,168121,0.001302633222500461,0.1377543895845101,239.33703701500704,25310.06185738206,183733.25114155252,1867.4794582473337,197487.28067802836,1433618.785388128,9006.094277335966,952400.8740799075,6913760.621004567,2148.1706687445353,227170.57578818782,1649098.6347031964,0.07789666570701483,0.1708898275301246,0.07480746261095245,0.6049513666341132,0.1384855357825703,0.2281084028843511
01003,2007,01003-2007,Baldwin County,IKE,2008,0,246,53183326,355258188,1302894,40215272,8554872,404285964,1759146920,1589.786,172404,0.0014268810468434606,0.1547378074784908,308.4808125101506,33453.13520184477,216192.38211382114,2060.614533305492,223462.8987800874,1444138.975609756,10203.631702280689,1106530.639972927,7151003.739837399,2344.9917867334866,254302.12871417913,1643438.8780487804,0.059757516864062006,0.16434294234834623,0.06792415840686497,0.5825366456924835,0.1311788402077115,0.22637297662674388
01003,2008,01003-2008,Baldwin County,IKE,2008,0,266,48403108,395069951,1275628,23222420,9281741,403278402,1784622147,1589.786,175827,0.001512850699835634,0.16731811702958763,275.28825493240515,30446.30409375853,181966.57142857142,2246.9242550916524,248505.1138958325,1485225.3796992481,10149.875428688427,1122554.9520501501,6709105.815789473,2293.6090702793085,253668.35662158302,1516084.2180451127,0.0571281928406045,0.16405908663885438,0.06521154978077132,0.3595703754189077,0.15653339694020102,0.2243406372966346
01003,2009,01003-2009,Baldwin County,IKE,2008,0,254,46605534,400296019,1333412,3775052,6527119,385947126,1486235993,1589.786,179406,0.0014157831956567784,0.15976993129892952,259.77689709374266,29315.602225708364,183486.35433070865,2231.2298306634116,251792.3915545866,1575968.5787401574,8284.204502636478,934865.4428960879,5851322.807086614,2151.249824420588,242766.71577180826,1519476.874015748,0.08302572418210374,0.1882789680982728,0.06827865898774188,0.25947053072677706,0.19807374493468305,0.3495483160417462
01003,2010,01003-2010,Baldwin County,IKE,2008,0,255,51463444,388799463,1438014,30654570,7941142,452862461,2164384262,1589.786,183112,0.0013925903272314212,0.16039894677648436,281.0489973349644,32371.302804276802,201817.42745098038,2123.2877310061604,244560.87989201062,1524703.7764705883,11820.002304600463,1361431.2001741114,8487781.419607842,2473.144638254183,284857.49717257544,1775931.219607843,0.1259459028194659,0.1934081029279079,0.05627435228759064,0.6417706296890981,0.16436018408703312,0.2492963803284056
01003,2011,01003-2011,Baldwin County,IKE,2008,0,278,73323757,422028099,3020809,28870357,8442477,458645383,2376959545,1589.786,186558,0.0014901531963250035,0.1748663027602457,393.0346433816829,46121.77802547009,263754.52158273384,2262.1817290065287,265462.2062340466,1518086.6870503598,12741.129005456749,1495144.3433267118,8550214.190647483,2458.4600124358108,288495.04461606784,1649803.535971223,0.13644982194985839,0.18840989451676066,0.1617358128088184,0.6929601822148865,0.16124357558981706,0.26303241876673145
01003,2012,01003-2012,Baldwin County,IKE,2008,0,276,50731401,415626246,805233,17841975,9249137,425175920,2377178184,1589.786,190145,0.0014515238370717085,0.17360827180513602,266.8037602882011,31910.836427041122,183809.4239130435,2185.8384180493836,261435.3416120157,1505892.1956521738,12501.92318493781,1495281.8706417088,8612964.43478261,2236.0615319887456,267442.2343636187,1540492.463768116,0.09030663775920453,0.19307687735635523,0.2864631608937742,0.5430463729971075,0.17873434420095186,0.2827048022170439
01003,2013,01003-2013,Baldwin County,IKE,2008,0,282,57859454,431594068,1377141,25812798,11369583,490039220,2350874013,1589.786,194885,0.0014470072093798907,0.1773823646704651,296.89023783256795,36394.492088872335,205175.36879432623,2214.6089642609745,271479.3487928564,1530475.4184397163,12062.878174307925,1478736.1399584597,8336432.670212766,2514.5045539677244,308242.2539889016,1737727.7304964538,0.08799237616958683,0.2037255751260908,0.21704753990847483,0.5947428068132146,0.1732215177042007,0.2650329466802303
01003,2014,01003-2014,Baldwin County,IKE,2008,0,43,2225177,10772418,127023,682643,3101415,13959472,38865662,1589.786,199183,2.1588187746946275e-4,0.02704766553485815,11.171520661903877,1399.6707732990478,51748.3023255814,54.083019133158956,6776.0176526903615,250521.3488372093,195.1253972477571,24447.102943415026,903852.60465116275,70.08365171726503,8780.723946493426,324638.88372093026,0.14341270533946976,0.28325881702365785,0.33550817731405436,0.4765097394371807,0.36200565623961184,0.379374917552269
01007,2000,01007-2000,Bibb County,IKE,2008,0,6,182902,1519313,3330,23454,8104,1617087,3099682,622.581,19913,3.013107015517501e-4,0.009637300206720089,9.185054989203033,293.78024706825295,30483.666666666668,76.29754431778235,2440.345914828753,253218.83333333334,155.66122633455532,4978.76099656109,516613.6666666667,81.20760307336916,2597.3921465640615,269514.5,0.3172784338046567,0.3705429933522359,0.9993996698319264,0.463416218895647,0.35971124940652793,0.33702286490859523
01007,2001,01007-2001,Bibb County,IKE,2008,0,7,124337,2312264,7062,25831,11054,2586858,6889434,622.581,21028,3.3288948069241014e-4,0.011243516907840104,5.912925622978885,199.71216596715928,17762.428571428572,109.96119459767928,3713.99705419857,330323.4285714286,327.6314437892334,11065.923952064068,984204.8571428572,123.01968803500095,4155.0545230259195,369551.14285714284,0.39252024019922077,0.23541118689877977,0.9997168542521444,0.3937862866509291,0.24663145117783974,0.28664240373725525
01007,2002,01007-2002,Bibb County,IKE,2008,0,8,445752,3119189,32670,26877,26279,3517796,7535156,622.581,21199,3.773762913344969e-4,0.012849733608960119,21.027029576866834,715.9743069576489,55719,147.13849709891977,5010.093465749838,389898.625,355.4486532383603,12103.093412744687,941894.5,165.94160101891597,5650.342686333184,439724.5,0.2905240690865214,0.2763794982573557,0.902716405043823,0.3756495183255113,0.28641633475459516,0.27453795598260433
01007,2003,01007-2003,Bibb County,IKE,2008,0,9,150656,2838091,32790,27121,13538,2719937,6879038,622.581,21399,4.2058040095331557e-4,0.014455950310080134,7.040328987335857,241.98618332393696,16739.555555555555,132.62727230244403,4558.589163498404,315343.44444444444,321.4653955792327,11049.225723239224,764337.5555555555,127.10579933641759,4368.80823539427,302215.22222222225,0.2505681961346915,0.2673369732719189,0.9907114290043673,0.7028756197753027,0.26446055247209554,0.3232636815995115
01007,2004,01007-2004,Bibb County,IKE,2008,0,9,376362,3137767,24588,16082,7333,3254800,7348809,622.581,21721,4.1434556420054326e-4,0.014455950310080134,17.327102803738317,604.518930066931,41818,144.45775977164956,5039.933759623245,348640.77777777775,338.3273790341145,11803.779749141075,816534.3333333334,149.84577137332536,5227.914118805425,361644.44444444444,0.24532243045730637,0.2595036935351745,1.8659206895710099,0.5736185371377337,0.24879968207658004,0.2995048144094164
01007,2005,01007-2005,Bibb County,IKE,2008,0,8,206619,3226357,35649,24163,28820,3468903,7313210,622.581,22042,3.6294347155430543e-4,0.012849733608960119,9.373877143634878,331.87488856871636,25827.375,146.37315125669178,5182.228497175468,403294.625,331.78522820070776,11746.600040797905,914151.25,157.37696216314308,5571.809933165323,433612.875,0.3785610335500209,0.29498401496858,0.8401861049749296,0.4367131206221702,0.2999466688608674,0.3239428371524899
01007,2006,01007-2006,Bibb County,IKE,2008,0,10,154363,3300219,33943,22125,20014,3286701,6703825,622.581,22099,4.5250916331055705e-4,0.016062167011200147,6.985067197610752,247.94042863498885,15436.3,149.33793384316033,5300.866875153594,330021.9,303.3542241730395,10767.795676385884,670382.5,148.72623195619713,5279.154037787854,328670.1,0.3298283086829713,0.3170801106614915,0.7045978685679853,0.42143815519717953,0.3186109039394769,0.37299018390388244
01007,2007,01007-2007,Bibb County,IKE,2008,0,11,22729834,3914330,17328,3736766,811593,29909826,26168917,622.581,22438,4.902397718156698e-4,0.017668383712320164,1013.0062394152776,36509.03898448555,2066348.5454545454,174.45093145556646,6287.262219695108,355848.1818181818,1166.276718067564,42032.95153562348,2378992.4545454546,1332.9987521169444,48041.66204879365,2719075.090909091,0.982596293603604,0.27231024153253236,0.9998845898613155,0.9777770501706972,0.7833965167805417,0.5683290682193197
01007,2008,01007-2008,Bibb County,IKE,2008,0,12,248007,3922640,70993,40331,175182,3924775,7158670,622.581,22705,5.285179475886368e-4,0.019274600413440177,10.923012552301255,398.3529853946715,20667.25,172.76547016075753,6300.6098804814155,326886.6666666667,315.29046465536226,11498.375311806816,596555.8333333334,172.85950231226602,6304.039153138307,327064.5833333333,0.29171052151048993,0.2740159283235215,0.999971828803641,0.39276415316003227,0.26156221096064636,0.32382619670811974
01007,2009,01007-2009,Bibb County,IKE,2008,0,10,489181,3722195,51191,25295,91844,4207432,7926884,622.581,22941,4.3590078898042805e-4,0.016062167011200147,21.32343838542348,785.73069207059,48918.1,162.25077372390044,5978.651773825413,372219.5,345.53349897563317,12732.293468641028,792688.4,183.40229283815003,6758.047547226786,420743.2,0.35815980195468405,0.26042175188572725,0.9999609317771196,0.288633135541101,0.2533866462784725,0.3152175374766128
01007,2010,01007-2010,Bibb County,IKE,2008,0,13,628651,3789596,0,25064,44199,4489700,8352944,622.581,22870,5.684302579798863e-4,0.020880817114560194,27.488019239177962,1009.7497353757984,48357.769230769234,165.70161783996502,6086.912385697604,291507.3846153846,365.2358548316572,13416.638156320221,642534.1538461539,196.31394840402274,7211.43112301853,345361.53846153844,0.3129978982501563,0.256340528065155,0,0.3709295166299916,0.2406132664503459,0.30550156585676214
01007,2011,01007-2011,Bibb County,IKE,2008,0,12,652872,3645355,0,51255,-53460,4060206,8977837,622.581,22745,5.275884809848319e-4,0.019274600413440177,28.70397889646076,1048.6539100936263,54406,160.27060892503846,5855.230082511352,303779.5833333333,394.7169487799516,14420.351729333212,748153.0833333334,178.50982633545834,6521.570687187691,338350.5,0.2805952427280585,0.25477973036779594,0,0.6215278071713841,0.25886471985040843,0.29912558017478785
01007,2012,01007-2012,Bibb County,IKE,2008,0,15,607463,3774737,0,22823,-53284,4261373,9491904,622.581,22667,6.617549741915561e-4,0.024093250516800224,26.79944412582168,975.7172159124676,40497.53333333333,166.53006573432742,6063.045611735662,251649.13333333333,418.7543124365818,15246.054730227874,632793.6,187.99898530903957,6844.688482301901,284091.5333333333,0.3453958797965059,0.2415144127372884,0,0.3964803104332162,0.22836607124801248,0.32541557701566104
01007,2013,01007-2013,Bibb County,IKE,2008,0,14,1868974,6421649,0,28354,6913,7237571,10823594,622.581,22521,6.216420230007549e-4,0.022487033815680207,82.98805559255806,3001.9772527590785,133498.14285714287,285.14049109719815,10314.559872530643,458689.21428571426,480.6000621642023,17385.037448942385,773113.8571428572,321.3698770036855,11625.107415741888,516969.35714285716,0.5418371126156297,0.24462302071835212,0,0.41203497697669617,0.23311522030716628,0.3198364898460648
01007,2014,01007-2014,Bibb County,IKE,2008,0,2,213153,833515,0,9973,0,902744,623718,622.581,22553,8.867999822640004e-5,0.0032124334022400297,9.451203830975924,342.36990849383454,106576.5,36.958054360838915,1338.8057136340492,416757.5,27.65565556688689,1001.8262683891734,311859,40.027668159446634,1450.0024896358866,451372,0.9227436168523089,0.9834367319439183,0,0.9997994886966792,0.9811741272907138,0.9517678544974946
01013,2000,01013-2000,Butler County,IKE,2008,0,14,1698992,19425245,15642,379511,2258638,20268491,56129742,776.827,21325,6.565064478311841e-4,0.018022030645175824,79.67137162954279,2187.091849279183,121356.57142857143,910.9141852286049,25005.882905717746,1387517.5,2632.1098241500586,72255.13788784375,4009267.285714286,950.4567878077374,26091.38328096217,1447749.357142857,0.19853555839101544,0.8483717953645173,0.9998721513729052,0.666921577786685,0.8014149793531395,0.8965914367432345
01013,2001,01013-2001,Butler County,IKE,2008,0,12,771866,22075998,7438,657957,1175574,23162297,61865686,776.827,21139,5.676711291924878e-4,0.015447454838722134,36.51383698377407,993.6137647120917,64322.166666666664,1044.325559392592,28418.165177060015,1839666.5,2926.613652490657,79638.94921263035,5155473.833333333,1095.7139410568145,29816.544739047433,1930191.4166666667,0.23980145768525768,0.9020120554345004,0.9997311647300268,0.8914372838435926,0.9051696847742703,0.9172541814925979
01013,2002,01013-2002,Butler County,IKE,2008,0,14,1355826,22389438,9807,246627,1519803,23883506,52838256,776.827,20803,6.729798586742297e-4,0.018022030645175824,65.17454213334615,1745.33840868044,96844.71428571429,1076.2600586453877,28821.652697447436,1599245.5714285714,2539.9344325337693,68018.04777640324,3774161.1428571427,1148.0798923232226,30744.948360445764,1705964.7142857143,0.2286408360917079,0.8631903056007052,0.9997960952240605,0.6829471266142451,0.8617688812111063,0.8845680315305764
01013,2003,01013-2003,Butler County,IKE,2008,0,16,2670727,24382057,14469,164550,2131148,25970854,75682662,776.827,20833,7.680122881966111e-4,0.020596606451629515,128.1969471511544,3437.994559921321,166920.4375,1170.3574617193874,31386.727031887407,1523878.5625,3632.8259012144194,97425.37527660599,4730166.375,1246.6209379350069,33431.96619067051,1623178.375,0.28583927886229193,0.8419497714271003,0.9998617877752937,0.5374450646008979,0.7686049110752627,0.8854917038397252
01013,2004,01013-2004,Butler County,IKE,2008,0,14,1562285,24144961,9602,263244,2231241,25274555,78512509,776.827,20870,6.708193579300432e-4,0.018022030645175824,74.8579300431241,2011.1105818927508,111591.78571428571,1156.921945376138,31081.516219183937,1724640.0714285714,3761.9793483469093,101068.20308768876,5608036.357142857,1211.0471969333971,32535.62891094156,1805325.357142857,0.28832735728801656,0.8603908692121729,0.9997917425944107,0.47375868301053187,0.8306003621098589,0.8810624473381662
01013,2005,01013-2005,Butler County,IKE,2008,0,16,1162148,35659204,22728,207928,2671640,25674148,56091962,776.827,20830,7.681228996639462e-4,0.020596606451629515,55.79203072491599,1496.019062159271,72634.25,1711.9156985117618,45903.66194789831,2228700.25,2692.8450312049927,72206.50415085984,3505747.625,1232.5563130100816,33050.020146055685,1604634.25,0.3096289638590049,0.8989407877905811,0.628533978084919,0.45019068224342434,0.8640123899877243,0.8231125726190457
01013,2006,01013-2006,Butler County,IKE,2008,0,19,1742087,27139451,10255,227590,3536824,31004708,57271659,776.827,20815,9.128032668748499e-4,0.024458470161310048,83.69382656737929,2242.567521468744,91688.78947368421,1303.8410281047322,34936.28697251769,1428392.1578947369,2751.4609176074946,73725.11382843285,3014297.8421052634,1489.5367763631996,39911.985551480575,1631826.7368421052,0.1742988185649894,0.8055238404878858,1.0066529014027177,0.40149789385631346,0.8281301927633323,0.7809323997437504
01013,2007,01013-2007,Butler County,IKE,2008,0,21,1316571,28511311,13753,552407,1433159,31026018,59476823,776.827,20894,0.0010050732267636643,0.027033045967763736,63.011917296831626,1694.80592203927,62693.857142857145,1364.569302192017,36702.26575543847,1357681.4761904762,2846.598210012444,76563.79477026417,2832229.6666666665,1484.9247630898822,39939.41765669834,1477429.4285714286,0.22337790921386594,0.8252696873154308,0.9998545930424692,0.4339169961963428,0.829288072443786,0.7946308889809579
01013,2008,01013-2008,Butler County,IKE,2008,0,17,1520868,28023707,11749,1351697,650407,32616719,61430156,776.827,20949,8.114945820802903e-4,0.021883894354856357,72.59859659172275,1957.7949788048047,89462.82352941176,1337.710964723853,36074.57902467345,1648453.3529411764,2932.366986491002,79078.29671213796,3613538.588235294,1556.958279631486,41987.107811649184,1918630.5294117648,0.21114330947436388,0.8267306492878007,0.9998297944771389,0.7973042017727784,0.8210809771066787,0.7963105718401016
01013,2009,01013-2009,Butler County,IKE,2008,0,19,1355568,31148881,9324,175595,588181,33356843,63513110,776.827,20867,9.105285858053386e-4,0.024458470161310048,64.9622849475248,1745.0062884014073,71345.68421052632,1492.7340298078304,40097.577710352496,1639414.7894736843,3043.7106435999426,81759.65819931593,3342795.263157895,1598.5452149326688,42939.86048373705,1755623.3157894737,0.23930553614712047,0.8467229082153149,0.9952921389501829,0.4397809895619068,0.8975656653264823,0.8197397588963024
01013,2010,01013-2010,Butler County,IKE,2008,0,19,1390900,30876490,9298,246094,351414,34021947,71882726,776.827,20932,9.077011274603477e-4,0.024458470161310048,66.44849990445252,1790.488744598218,73205.26315789473,1475.0855150009554,39746.93207110463,1625078.4210526317,3434.106917638066,92533.76363076978,3783301.3684210526,1625.355771068221,43796.040817324836,1790628.7894736843,0.21120912924458798,0.8374720767965141,0.9914330172585039,0.6572207405837783,0.8611221182053992,0.8604649994962075
01013,2011,01013-2011,Butler County,IKE,2008,0,19,1087056,33686725,11393,328148,253692,33633230,72126669,776.827,20866,9.105722227547206e-4,0.024458470161310048,52.096999904150294,1399.3540389301609,57213.47368421053,1614.4313716093166,43364.51359182932,1772985.5263157894,3456.6600690117893,92847.78850374665,3796140.4736842103,1611.8676315537239,43295.650125446205,1770170,0.32925587217934704,0.8698395242119227,0.9978956694624375,0.6220522644378575,0.8725705036872454,0.8642873629900306
01013,2012,01013-2012,Butler County,IKE,2008,0,22,1076161,31658271,8015,251605,478807,32049279,77919246,776.827,20670,0.0010643444605708758,0.02832033387099058,52.06390904692792,1385.3290372245042,48916.40909090909,1531.6047895500726,40753.30929537722,1439012.3181818181,3769.678084179971,100304.5028043567,3541783.909090909,1550.521480406386,41256.64916384214,1456785.4090909092,0.3462831403912411,0.8650745356514801,0.9965126664086995,0.4568914650188037,0.8443496657287719,0.8624418701772939
01013,2013,01013-2013,Butler County,IKE,2008,0,20,1874673,31371637,14482,260033,144715,32010693,81732239,776.827,20356,9.825112988799372e-4,0.02574575806453689,92.09437021025742,2413.2438754059785,93733.65,1541.1493908429948,40384.328814523695,1568581.85,4015.1424150127727,105212.92256834533,4086611.95,1572.5433778738457,41206.97787280823,1600534.65,0.28396860718484934,0.8500535822275649,0.997792806141769,0.4263550862161127,0.8169900038477227,0.8504653503249412
